1.877470215029892753e-01,5.316199274127693108e-01,6.217577654323283021e-01,7.698169334146530707e-01,8.019054398768790115e-01,1.116051433514665403e-01,1.230522847378969775e-01,1.098597857650477350e-01,8.974289983039823726e-01,1.307853795859836854e-01
2.604548401872034402e-01,7.261006049044393951e-01,8.517668098386050879e-01,3.321235585895890852e-01,2.734779603172549090e-01,4.099618350650287013e-01,4.858581334297809029e-01,6.895689808489936512e-01,8.836064909240303189e-01,7.816758943624231293e-01
9.834175308051839037e-01,9.314961633135998564e-02,3.554045741350411181e-01,5.314768838684307273e-01,4.155258045871356165e-01,7.257783217594274694e-01,3.904488793803548852e-01,5.212179145258184487e-01,8.390739077559145054e-01,8.630350312090360188e-01
2.444263802142162545e-01,1.943701448772943152e-01,2.121366693394193259e-01,2.641135626234769607e-02,8.938740456716396388e-01,2.879722289861837980e-01,8.524627149913077684e-02,1.270530671389600297e-01,5.975197480913250203e-01,5.633510907426704239e-01
9.928902386398464897e-01,2.697061557590746395e-01,5.013732429754000908e-01,6.504963063936876067e-01,2.208292182045523688e-01,7.454774632694471936e-01,4.392327523576292636e-01,6.903206879781436101e-01,4.313238531001695186e-02,8.768638339218662869e-01
8.546404414855984788e-01,3.153225644828072660e-01,5.633031901358344085e-01,2.563432811134594980e-01,8.313104980190363369e-01,1.546915082811549658e-01,2.066582427259788801e-01,2.119648112097112236e-01,3.685733995820802411e-01,1.078936751753865053e-01
7.424103577213622129e-01,9.482040718024572490e-01,3.204893288853952749e-01,9.684137314061603830e-01,4.834657118238028239e-02,7.665175210131294214e-01,6.049004838752555235e-01,7.013384915059657221e-01,4.439144294347113773e-01,1.255332591774127593e-04
4.269437278194251340e-01,8.611208745770299045e-01,3.242555580801986803e-02,9.051801581070860747e-01,8.196485149869058295e-01,7.364415901647072271e-01,8.781958530786785344e-01,7.266636540364532770e-01,6.586861901919868201e-01,5.449603274667325081e-01
3.473284350871365112e-01,1.654291469149443694e-01,4.307151386816662209e-01,2.253803803744215406e-01,5.264611096235047860e-01,3.896553017151305198e-01,3.829030364917999085e-01,3.600706691581079255e-03,4.304510484012180616e-01,8.046140246103664628e-01
6.839636616998394647e-01,8.297598275910709198e-01,5.662866058303488437e-01,2.033530337627368345e-01,9.361862443525237332e-02,5.646473153485084273e-01,3.311210567600743060e-01,3.880752611611587577e-01,3.727311396015392519e-01,1.366751169774791386e-01
2.452611435555984709e-01,5.037708386450799880e-01,4.428497386908702982e-02,5.639297924538400064e-01,4.962254207714927867e-01,7.875913991267569081e-01,7.713122521654650621e-01,3.002153467938437625e-01,7.556190283382118178e-01,2.774147521859179344e-01
7.428677767335820636e-01,4.890580352896611860e-02,3.887905522661752045e-01,3.277295215454367749e-02,5.694800573492931894e-01,8.045897699457527086e-01,3.400148505988983549e-01,2.013431383012342923e-02,4.269613508565692772e-01,6.801418360451370049e-01
6.328654935865600795e-01,7.590824305936157979e-01,7.164540684086099231e-01,4.533825241494796598e-01,2.711339036344307951e-01,8.235778952714621903e-01,6.529572680852336886e-01,9.955002284079761399e-01,5.487818130279249473e-01,5.343895427912340734e-01
7.950284818522208585e-01,5.916115006701629930e-01,8.178750314895262274e-01,7.765179861198908684e-01,7.643846707182019307e-01,6.748950055204318010e-01,6.838956555872034437e-01,5.951563689194214746e-01,7.402249099719273584e-01,9.207201984158340791e-01
4.206935717129454133e-01,2.685199214513502852e-01,1.543897264169011851e-01,9.712358629665828191e-01,6.836234197661689160e-01,9.549264838073788786e-01,7.014741604878063086e-01,4.003065312082726424e-01,4.784830427826883836e-01,6.618880652277854271e-01
6.802433306679497305e-01,7.294639073219566505e-01,5.183640017284494306e-01,5.956188767268774109e-01,2.344960473497534892e-01,6.662678575426461691e-01,8.071481843599829231e-01,9.948247943185836162e-01,4.517921343569594184e-01,2.378418479875119562e-01
3.205861003454446578e-02,1.786233015025805448e-01,8.368209697294242133e-01,4.362188466530503295e-01,9.383564423219094008e-01,8.887021074765577566e-01,2.943765218184011268e-01,1.636996575247111618e-01,2.605873504832060261e-01,6.154853384088074808e-01
3.801667851308125901e-01,9.706728903994472635e-01,1.751264350018318927e-01,4.199961998419465825e-02,9.529840188433477133e-01,3.270052757278107958e-02,9.651166937137856117e-02,2.277074784799928420e-01,4.198715121500701253e-01,9.935770532910059849e-01
4.246940179041724939e-02,8.977350204680093482e-01,4.718331715818931960e-01,9.015447944144261427e-02,9.628601339418186855e-01,8.099884539753946511e-01,5.039078241445374973e-01,2.240492330241883323e-01,6.202616680577406338e-01,9.103686801536127193e-01
9.006243096897427192e-01,7.571089269144651857e-01,2.686013163892579381e-01,4.207520662219347285e-01,2.292361940406688059e-01,7.962801628392238706e-01,7.268895177661579554e-01,9.131828763334745025e-01,6.879423421995746191e-01,2.440682585465100418e-01
8.600669510583460742e-01,5.931078222506833697e-01,2.045135038097128932e-01,2.012701230195146351e-03,5.029845503517784699e-01,1.695638715586098577e-01,8.019144915947066243e-01,2.979363743614795723e-01,4.838949938312302468e-01,8.382646530018413866e-01
5.761165375226486862e-01,8.902115317662030458e-01,5.904346140314198355e-02,1.176284493323085378e-01,3.710451297039993879e-01,8.573088142651935639e-01,3.380818592115863996e-02,5.849292933992339405e-01,6.886715657072673968e-01,4.430055089638705867e-01
6.447611076531155616e-01,6.987942750253954838e-01,4.776535625285612818e-01,7.994558096213600917e-01,9.925615369210795125e-01,1.048224328774275405e-01,4.726973588204962384e-01,2.816939330382461915e-01,8.961409579964587646e-01,7.644296121863122240e-01
2.555810085053755731e-02,1.788344736462001983e-01,2.286189677048546809e-01,1.676071463018052876e-01,1.845333624777026893e-01,7.094640461388029840e-01,7.917760535401144883e-01,5.563357256386820548e-01,7.131754232759029977e-01,8.034405676164642074e-01
9.162696664865810359e-02,4.131794675518225546e-01,7.687068474990238487e-01,1.082874643247755397e-01,4.609650967385067188e-01,9.270128058422244521e-02,2.788807428065199767e-01,9.098174213188692239e-02,1.026568128173770411e-01,2.362802843235741745e-01
2.018313182033529829e-01,9.282287792061104659e-01,8.719865616553477139e-01,9.978117407898677849e-01,7.959991353412522175e-01,3.106682684785695425e-01,8.608968324423666996e-01,4.998704552468056228e-01,6.262519738563817606e-01,7.471563751440682966e-01
5.799475742456764449e-01,5.408273728290904359e-01,8.607284734407030236e-01,3.762775693565212354e-01,2.826224930993371798e-01,2.044139999688329157e-01,5.988825100162447068e-01,7.912901748389051804e-01,4.201021092781124233e-01,1.757700475791090788e-02
7.274803840755272866e-02,8.530902410076930398e-01,8.135698394032296887e-01,1.446571849864148884e-01,6.198274694188000700e-01,9.604283244485838367e-01,2.822728089916691774e-01,8.073263458187097674e-01,5.321932757629351807e-01,5.726458436142729536e-01
2.446533758567073502e-01,9.705820451047381114e-01,1.019259435262999114e+00,8.905790583651073122e-01,2.983730329302439754e-01,2.728190567187414040e-01,9.400273525559230681e-01,1.210960834709293443e-01,4.721039908995676715e-01,7.344015889968412703e-01
9.075327114960975994e-01,3.070672182057893052e-01,9.217354581552110737e-01,3.003383641042673968e-01,9.072188637622387031e-01,4.786208078034199787e-01,3.599004347439499485e-01,7.501326485938406563e-01,1.100083020397792932e-01,9.702026603243485425e-01
2.563116262349097729e-01,8.904318980879040168e-01,5.353538800592613223e-01,4.855263164544632026e-02,2.343563478662540334e-01,9.587395754626460986e-01,7.546175476959051664e-01,3.461918628376001728e-01,3.063243264789526910e-01,6.248712164952008319e-02
8.258754363131283194e-01,8.458727935036913781e-01,8.303744492561733193e-01,9.677171087310867392e-01,3.513848130477243981e-01,5.385804321554421570e-01,5.792854378869305432e-01,3.805744034624731764e-01,4.783367737655042085e-02,2.334489060928028881e-01
1.674356583277782917e-01,5.373432740972805544e-01,8.540515024570094482e-01,4.880392085074563013e-01,4.353772721105187982e-01,6.408601436550742658e-01,6.448869659136897692e-01,2.174919566290424155e-01,5.927139891027919383e-01,6.566905901839065196e-01
9.911695640727898882e-01,3.438979885237458678e-02,5.477833933784559406e-01,6.148486022689881869e-01,3.998384448365650545e-01,6.344044408529856405e-01,9.101035330117084321e-01,1.641520305875399099e-02,9.392009292106209273e-01,1.316838061295402262e-01
9.180552108180253246e-01,7.308022099653767034e-01,5.266720228003137771e-01,1.996013498290768462e-01,9.096580143197408042e-01,7.268225191268625762e-01,9.647319431321658145e-01,1.046821135220030730e-01,1.460759322308378128e-01,9.087998800067469407e-01
8.084579242753281436e-01,3.499802403825212904e-01,3.828449449339733635e-01,8.088243803988832692e-01,1.239477822993515499e-01,2.748757331737045062e-01,6.269203284763420481e-01,3.396084793312236227e-01,8.885886629757904220e-01,4.745941719801923808e-01
8.581837046028534255e-01,8.539925631895850522e-02,8.671792901821651078e-02,6.226463889788609318e-01,5.366172019386447056e-01,6.471654910366387847e-01,4.093363087678312251e-01,7.381984602224785919e-01,4.196988509088054320e-01,5.182854305585298249e-01
3.830421783336847019e-01,1.675292580170879564e-01,2.901770171856355995e-01,8.802291694700659086e-01,8.757765239153285641e-01,2.602948652063128421e-01,3.293005715608154915e-01,9.038017607597853553e-01,7.769149322498775101e-01,5.705959426494012776e-01
6.222517935458689031e-01,3.499458596340945249e-01,2.340363331663106727e-01,3.115630212007728383e-01,1.393163289757173295e-01,9.686999137976259888e-01,6.596645151947706509e-01,6.281303121495679376e-01,3.292903237174557018e-01,9.957792223686913191e-01
9.287420845587446294e-02,3.862457199130331365e-02,3.884714941252783715e-01,4.317639740950238725e-01,8.565861184926198968e-01,9.977856417151508284e-01,6.924586656849218702e-02,4.155162502276836811e-01,1.198062510288644411e-02,4.941888866326538121e-01
4.867114399428228433e-01,6.279116259060462113e-01,9.174887339718100776e-01,5.162018939811569007e-01,8.952799824710766519e-01,1.795533814729765032e-01,9.504480959218587488e-01,9.710910185974123143e-01,4.443046203133693695e-02,1.487113230844394618e-01
8.725854372018517768e-01,9.914985458502676430e-01,3.161914100548424145e-01,4.322355019902069939e-01,1.259147430257634426e-01,3.197891071781270300e-01,2.768245938648867810e-01,1.250241720677149893e-01,5.445593946891914561e-01,8.055777489264573932e-01
5.282310569214926366e-01,4.358640838949856544e-02,6.436846681826240424e-01,2.896633182140073703e-01,6.452188400545428859e-01,6.818590941065351130e-01,4.650990044513911847e-01,5.991150350810950931e-01,4.917919511702300017e-01,6.821704829013554017e-01
9.839405000938273860e-01,2.573819047473930866e-01,9.331745419671455544e-01,5.175295416294861672e-01,4.800079715934635338e-01,7.097092680657886010e-01,7.934730172395491055e-01,5.852093427332467623e-01,1.003810579006180204e-01,6.690915031951140124e-01
1.255502431176108713e-01,2.084392856144753337e-01,1.700022880162865846e-02,6.464469233266542103e-01,6.381310010123013576e-01,9.700359283088905160e-01,4.780592754497214880e-02,9.727047721550563519e-02,8.930933397384333006e-02,1.496161691648056902e-02
3.435052382410249683e-01,2.940650249712417619e-01,1.334298190446200905e-01,8.924704232622502342e-01,3.367487874763285260e-01,9.022091651147471358e-01,1.097120154462735586e+00,2.003596976190348544e-01,7.208764492999909512e-01,1.061712707625492857e+00
7.031373595879941707e-02,8.234563823587207620e-01,5.116874030109775928e-01,3.792316933941356494e-01,7.616256886420088579e-01,4.315256540309821975e-01,3.012057171935043076e-01,7.870334778881744597e-01,6.680438770964380879e-02,9.098086373257271431e-01
4.270053149464685394e-01,5.845232212541083827e-01,4.237516198486614982e-01,3.441657300206129033e-01,7.059687832447369971e-01,9.132931847369607503e-01,9.845658018965189884e-01,2.934275230460942074e-01,3.623222052821859496e-01,1.945191508659058766e-01
9.113837593439511053e-02,9.562633573267343978e-01,3.137181585038265608e-01,6.950159073211150673e-01,8.943647807919027359e-01,4.800837490633423910e-01,4.999786284637931510e-01,3.716629588320756739e-01,2.714521566921790363e-02,2.986895667677902377e-02
5.753594792184354434e-01,5.958440908630436850e-01,5.771465037865963765e-02,6.592721536284801287e-01,2.134477979987425833e-02,9.521824353932332174e-01,9.636688340917778373e-01,1.479057738098649155e-01,3.756931493068402794e-01,2.551392665766761825e-01
9.006512583726977716e-02,7.596175261890814046e-01,2.856437554001384216e-01,4.436657524729392676e-01,2.138384803678851087e-01,1.367891288105878012e-01,4.984531007653725254e-01,9.420389748479278680e-01,6.893232962445882128e-01,5.931250752699227524e-01
5.215518913609338281e-01,8.120565616497485983e-01,2.499290234614264250e-01,4.161457834873659722e-01,5.751966066274696310e-01,2.626685908525588919e-01,4.605017571350353833e-01,7.463920660583808209e-01,8.256803724675049194e-01,5.333113082703904162e-01
5.734719369528293864e-01,8.118490453980782284e-01,6.665599620301836392e-01,5.666341548620608126e-01,6.631300198693734771e-01,3.837931880262029916e-01,5.722553666064145172e-01,2.432308760822998739e-02,7.838510927804571704e-01,4.033947577892040837e-01
4.042847972251296662e-01,5.408810305233455740e-01,6.059666304784900870e-01,9.558287121032135181e-01,6.650237502247458021e-02,9.347399719285740538e-01,6.384172987150817935e-01,1.990612088255844236e-01,9.248286518828445768e-01,2.591314997600168146e-01
1.263733304658254397e-01,2.840389492345526401e-01,2.175262500891088635e-01,2.175419322593851179e-01,3.659619533562723515e-01,9.903601128517006691e-01,4.837927626151252714e-01,7.052347003133793146e-01,8.692159283537911341e-01,3.317693053291079774e-01
8.410564156581973316e-01,4.291206561996221414e-01,1.249488505617591949e-01,7.425149457299434763e-01,9.805411561271926146e-01,3.574628205872454334e-02,3.455814782026622733e-01,5.330168703924699214e-01,8.481077359154766127e-01,6.598829104599999162e-01
9.825288694407625645e-01,9.532190640850247698e-01,4.465295792655274987e-01,9.487560214298714767e-01,6.406254809242043491e-01,5.292982185933554629e-01,2.286940792512264231e-01,4.633630890727913343e-01,8.182590847240281962e-01,2.317771376198884958e-02
3.857105127384489185e-01,1.012987523915808152e-01,1.220631623280974409e-01,4.329010415382851251e-01,5.486467852045920912e-01,2.980144230263888083e-01,1.798257111858303503e-02,9.814908484335549410e-02,2.492578759033220459e-01,9.473116914933434884e-01
8.714651054248345741e-01,1.056336871888170492e-01,4.886344311218326908e-01,6.313289049461237035e-01,5.710616977535080130e-01,3.886027220374265179e-01,4.723945150792238090e-01,5.854250938551164296e-01,7.003902186770964988e-01,1.115303100389385405e-01
1.175475240329266757e-01,2.201889730751094287e-01,9.783091201716243024e-01,6.951944969886164616e-01,5.719640499771285747e-01,8.871846590780252395e-02,1.482086618539327771e-01,7.667157650497282706e-01,7.685249131565874414e-01,2.414155106610005319e-02
7.700606593004781786e-01,7.819755997366094613e-01,7.309691005571861133e-01,1.217455728356907629e-01,6.610965553608467715e-01,5.987393051161520319e-01,1.478315550094255748e-01,7.439837826725502756e-01,4.880007372970660562e-01,7.435789125088324569e-01
1.205233446700012534e-01,1.584321070895300387e-01,9.978328277511210320e-01,5.998680238938435272e-01,2.793295481835327276e-01,5.732468465776292543e-01,2.485544161893734616e-01,8.159266758286907173e-01,5.061889835576860452e-02,6.713204158747730910e-01
2.997567677966910260e-01,7.010833400991250963e-01,6.893163089093072848e-01,7.529513925563682264e-01,5.594419285425156207e-02,4.515273068009895141e-01,2.222567872153746737e-02,4.349554071598795701e-01,2.738260079563208382e-01,4.613221548326039700e-01
9.591619552073975541e-01,8.291433976291338048e-01,2.742194171682285075e-01,8.154068809540908624e-01,3.426973087054885347e-02,4.873306882386907457e-02,3.168320575817495932e-01,1.813742588775886233e-01,9.875152728765652643e-01,7.682583069820407840e-01
2.677962970309378798e-01,6.088302119109355592e-01,1.443864423719729562e-01,4.266770331112481607e-01,3.853330368828803421e-01,1.661665227344841789e-01,4.059613883134920442e-01,4.160113355942977043e-01,3.316385202922240705e-01,6.444065271487178226e-01
1.827315409420011416e-01,9.714237991986487408e-01,9.891246826313607743e-01,5.137962511006234356e-01,4.779028566147574542e-01,6.842940463568906173e-01,3.673743331643823384e-01,1.060261732662672207e+00,1.013115039902873882e+00,7.240802289007278736e-01
5.925394163633912470e-03,2.704586289784625119e-01,5.569909783423524496e-01,8.099870199938206117e-01,8.142332981131379377e-01,7.016839927001347066e-01,6.128016766142296845e-02,9.147824282692845754e-01,3.016504693050935382e-01,1.825227463988533527e-01
3.952304233725323357e-01,9.646244284819931458e-01,2.975039655444268183e-01,8.177432905251991180e-02,3.857314090375453253e-01,9.603878949029547307e-01,9.023070956689031030e-01,9.554749623662934788e-01,3.779572424816801668e-02,2.005721679238201549e-01
9.845517750985280925e-01,4.722442878067525385e-01,6.384417455724709090e-01,6.298895779398667738e-01,1.260676824767613668e-01,7.208408767599241429e-01,6.868047830602576065e-01,4.939311205305146890e-01,4.385743181259814660e-01,2.370438676380987042e-01
9.614889061770119927e-01,2.447960849644977288e-01,4.596371504353896631e-01,8.791150936033552687e-01,7.381125596368461883e-01,6.138020359435838458e-01,2.645145966027250828e-01,7.841592243101073167e-01,8.101618599927626896e-01,9.505177455782446438e-01
6.246632838175147917e-01,3.651546983317328632e-01,2.882462464489207177e-01,4.017503133769825263e-01,3.778063536936544509e-01,6.048626669569352465e-01,4.108608545016004809e-01,4.427231863602125728e-01,8.378097431200661749e-01,9.016156773629075971e-01
8.800465746973107350e-01,7.564203047977797745e-01,8.251481453983718906e-01,6.172580589633225312e-02,5.719403658327237849e-02,6.385770518082967140e-02,5.362005213970618689e-01,9.669087247333132407e-01,5.017779186510804568e-01,3.662858891440079478e-01
7.808066515663758533e-01,3.324940936757739829e-01,7.892523609217043656e-01,7.121128884458457486e-01,1.705885661932460273e-02,7.996343416786967362e-01,8.462908006675006201e-01,3.047627648259925159e-01,7.413698866822669986e-01,9.483436653412548045e-01
6.341834116684279543e-01,8.609598791570327592e-01,9.628504747680041165e-01,9.320160341817940175e-01,1.754240081858722822e-01,1.621677960564357757e-01,5.118116295162014051e-01,6.992002396866581204e-01,1.953482516592100135e-03,9.994120438825457864e-01
2.167768999913005645e-01,5.141538106518410700e-01,4.905207743992816560e-01,2.486936445602199175e-01,9.420436593701017047e-01,2.836505321840229188e-01,9.950289677638313179e-01,9.965716990454095425e-01,3.267389354579014471e-01,1.718374491332113063e-01
6.955739638704827588e-01,1.650411494992694017e-01,8.724596840618372706e-01,2.476809969556379443e-01,8.618409488548790520e-01,7.049744427605024732e-01,3.524934804093537988e-01,5.480533442892286944e-01,6.592263952520379666e-01,1.684145095703837303e-01
9.589682065649124398e-01,7.926328524436164757e-01,3.430124925371933475e-01,3.948034048660591377e-01,2.596790867557730031e-01,8.094945905325607871e-01,9.829023989246931103e-01,8.764658771997356768e-01,3.265927730806894580e-01,7.264198050286241326e-02
4.521764093532966156e-01,7.488929999964920592e-01,4.640901351854083146e-01,4.845623846553651637e-01,2.520949458217869310e-02,4.934025717306085301e-01,9.159617862639433117e-01,4.200969402676871800e-01,5.435718739507580111e-01,3.125984613241983290e-01
1.552088141083096673e-02,7.924122662084980284e-01,6.839303585729594737e-02,5.358781626841713219e-02,8.840459160362759139e-01,3.597463615314673291e-01,6.554651422089093904e-01,1.795754724596330121e-01,4.141455827156287350e-01,2.940037629421254906e-02
3.236367923629732690e-01,4.940732102283936777e-01,5.256159015372026122e-01,1.159860399511652984e-01,3.155349421138778920e-01,6.644153982272914538e-01,2.483583402657634220e-01,6.833560812702094145e-01,1.782298855639135038e-01,1.819553528330084546e-01
4.228422783655301220e-01,5.986742832222222699e-01,7.533399031177473448e-01,9.251310730739791266e-01,2.967196060028432503e-01,3.901384414898019792e-01,5.464754674672567258e-01,4.104259739466999957e-01,6.485592180847237209e-01,7.507449168350126545e-01
6.044128423591297317e-01,3.437409658208036012e-01,7.090672787161673707e-01,6.543255947093594704e-01,7.759755929109888317e-01,1.202051839337540118e-01,8.182423584496141267e-01,7.620451380410855347e-01,5.801125510268441143e-01,8.635160871118585657e-01
3.100526774783117778e-01,2.805438561726895097e-01,9.409842120460532033e-02,9.093320397763612339e-01,7.981569382708273430e-01,1.731150424386181941e-01,9.824062141648434165e-01,3.307231314134395639e-02,9.555921470085458891e-01,2.379101889780472767e-01
1.467288579423115802e-01,1.026079237283083589e+00,7.853602304794753408e-01,5.843330460291077388e-01,1.197506437978654303e-01,8.684682055600290163e-01,2.202175175815441477e-01,1.267191804338066108e+00,2.016831339268527479e-01,3.462538704080664886e-01
1.784828960954554233e-04,6.202011746333502273e-02,9.932037667651194557e-02,6.097131478605184451e-01,6.596768178861783793e-01,1.861978579551587520e-01,5.802835118070788223e-01,2.847014162749859079e-01,2.466578491874408252e-01,8.616321698856065359e-01
8.253478269389928901e-01,1.670150825773552006e-01,2.577739575046550380e-01,4.816266789880779831e-01,3.566801179014176260e-01,9.861900012784394765e-01,7.356657413268299361e-01,3.192782040263466570e-01,2.812243287769566891e-01,2.761965317749126569e-02
5.596179543943945456e-01,7.288842787454828942e-01,4.025346602389735517e-01,2.216968487516134401e-01,3.636285579996846318e-01,1.110931196264230980e-02,8.020589863023263044e-01,6.133164689973406025e-01,1.091798197220119615e-01,5.396163733448751110e-01
7.184206211445781642e-01,8.268428381037199459e-01,2.938022563664710596e-03,7.946001217353116930e-01,2.417577148842542378e-02,2.118897130370067661e-02,1.723099070695144341e-01,2.640332671800117437e-01,2.550759313064876466e-02,2.907243348155980067e-01
1.541579027554383918e-01,3.979633263585836689e-01,5.817466172808394287e-02,9.230554645411547243e-01,7.972276388690590077e-01,4.154300036497680093e-01,6.343853468004466700e-01,8.810164020352732051e-01,6.915803840186576235e-01,8.036449974238096816e-01
2.855382417434133568e-01,8.729893990125731085e-01,7.134280350592551168e-01,7.648476756702958790e-01,2.813118500481842643e-01,6.388708440332316885e-01,1.932292754963083059e-02,5.006022005733794522e-01,3.755297729420186137e-01,3.323014373767488872e-01
3.733188701706267043e-01,5.417221734703441260e-01,9.579585427496358774e-01,5.715053149571640567e-01,5.360288888362546578e-01,2.653374356982313165e-01,4.933344430680574044e-01,5.411216052912373176e-01,8.080490262550426017e-01,7.289096435301770649e-01
7.178557006920888162e-01,2.796622392291417958e-01,2.409521690601921229e-01,2.300455714728795176e-01,9.471430039824024760e-02,9.946579809300190034e-01,3.304004063212317988e-01,3.816330956085446369e-01,7.059762262591005033e-01,2.773456726471237310e-01
2.961372972657034808e-01,8.587825352954081559e-01,4.812362491033371770e-01,4.369329774106367470e-01,3.270288494898460074e-01,8.435961614791269714e-01,1.181946753668219330e-01,4.741197017027660721e-01,2.502849096928829731e-01,1.942895052222545216e-01
9.821478704010311311e-02,1.617412882752163883e-01,4.863162368336227948e-01,6.296496384047666206e-01,9.839820126337663897e-01,4.214190591717628109e-01,3.661557547377620736e-01,7.570681943447720164e-01,1.190031420100414739e-01,9.732117600667404833e-01
3.696091925702182923e-02,4.461086097457436228e-01,2.405428614658751130e-01,6.546479729992837893e-02,1.247672162057484879e-01,6.492046220445321092e-01,3.632797106218532690e-01,6.597228512981346826e-01,4.004328996283651465e-01,7.879472486189808000e-01
3.530849458891012205e-01,6.006091114452895008e-01,9.481416524561865344e-01,5.941479767334872930e-01,2.920314636688231547e-01,8.502122517746693031e-01,7.702116689459316268e-01,6.539299138559251379e-01,2.992250269804497265e-02,9.002030288899847132e-01
7.698574596191499753e-01,8.586260544197440447e-01,7.176144111885349730e-01,4.037058115515645973e-02,4.761182709766110799e-01,5.401450771972936549e-01,7.092432265223549415e-01,8.742758351977950593e-01,2.234367427701239306e-01,5.906449485253125742e-01
9.462854341555502202e-01,4.568739483814640012e-01,3.915941771651950676e-01,9.940299591466570384e-01,7.682703226461583546e-01,8.881045828723957980e-01,7.894466851128538742e-01,2.862789365632031346e-01,5.785920446264414263e-01,8.349210339351774701e-01
1.945875613211489608e-01,3.322069080474275848e-01,4.628996245037616530e-01,1.580451573500568641e-01,1.798308505019189374e-01,3.010448198410797804e-02,1.213849319580941888e-01,3.825899566903320226e-01,2.265309938249376875e-01,8.415727810899695793e-01
2.309284810719363090e-01,1.255282300874732693e-01,9.716615551405428652e-01,7.296397551923525793e-01,4.234452901946207382e-01,5.019248465404736459e-01,6.097322709714046995e-01,4.982097848848399124e-01,5.501879602117473178e-01,1.585480248107841161e-01
9.222412351642008677e-01,3.822098007025828137e-01,8.057277673027706255e-01,3.780318004701905821e-01,8.536006043452871728e-01,5.059727357477944443e-01,3.237768634187432326e-01,8.428433041256233604e-01,8.138232061262851147e-03,9.398225516623619491e-01
3.707574816000061002e-01,7.747014317398065453e-01,2.873163413753615503e-01,8.699331923818169887e-01,1.509181248813273868e-03,2.440925703910925559e-01,5.218344688075349236e-01,7.660352723949570564e-01,5.422030585652931611e-01,7.745070462309903148e-01
2.962435062978670541e-01,8.693098255255155005e-01,8.585660560725297819e-01,2.644162664318988054e-01,7.430406268961047278e-01,1.001088498959390227e+00,4.683769578406592471e-01,5.369653653405171978e-01,8.416582063140956027e-01,5.360958858590944009e-01
